"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"1066",379,137727433,1355333720736206848,1611971714,"robertoenriq","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/robertoenriq/status/1355333720736206851","Roberto Enriquez","","PRESIDENTE NACIONAL DE COPEI. Vicepresidente de la Organización Demòcrata Cristiana de Amèrica (ODCA). (cuenta manejada por su equipo de comunicaciones)","https://t.co/RdoDqQgZ9N",FALSE,33570,1965,188,32453,6456,1272382327,FALSE,"https://t.co/RdoDqQgZ9N","http://www.partidocopei.com",NA,"https://pbs.twimg.com/profile_banners/137727433/1554500163","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1113629555493888000/sjqru8a9_normal.jpg",NA,NA
"1067",380,2762170427,1355333678172418048,1611971704,"oscarleonburgos","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/oscarleonburgos/status/1355333678172418049","Oscar Leon Burgos","Acarigua.","Ing Electricista.... fanatico del deporte.",NA,FALSE,111,253,0,924,2277,1409942792,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/2762170427/1412126693","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1188295813191077888/srG7a36t_normal.jpg",NA,NA
"1068",381,274616309,1355333280745336832,1611971609,"osdugarte","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/osdugarte/status/1355333280745336833","oscar dugarte","Merida venezuela","arquitecto. ULA. merideño de nacimiento y corazón.",NA,FALSE,71,396,0,1323,4271,1301504263,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1345430796522442753/MFm0yTJk_normal.jpg",NA,NA
"1069",382,876700076524974080,1355332791248908288,1611971492,"SuperJurina38","The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,593,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1042043028922425344"", ""5838072"")","c(""newbalancehoops"", ""newbalance"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354081384663572480,"The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y",1611673134,"Twitter Web App",2110,593,1042043028922425344,"newbalancehoops","New Balance Basketball",12551,15,594,"Boston, MA","WE GOT NOW.",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/SuperJurina38/status/1355332791248908289","👑👑SuperJurina☀️I love you.🧡💚❤️","","We will support you!!! 
Matsui Jurina🧡💚& SKE48 .🧡🤭🤭  
เก็บเรื่องราวของน้อนจูไว้ในนี้😍😍
Ninecho - Kiki & The9🦊😍",NA,FALSE,319,321,4,13547,22813,1497856561,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/876700076524974081/1567051406","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1349962155366379528/wIjn4BPF_normal.jpg",NA,NA
"1070",383,128757675,1355332710001123328,1611971473,"fishtrenado","OKC’s @BazleyDarius arrives in the @NBClassics Jaden Vision Racer! #WeGotNow #NBAKicks

👟: https://t.co/YL2uM3aSBj https://t.co/2sYS3CCCA6","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,49,NA,NA,"c(""WeGotNow"", ""NBAKicks"")",NA,"bit.ly/2NFUbub","https://t.co/YL2uM3aSBj","https://bit.ly/2NFUbub",NA,NA,NA,NA,NA,NA,NA,NA,"c(""19923144"", ""3011471122"", ""385556623"")","c(""NBA"", ""BazleyDarius"", ""NBClassics"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355311746425098240,"OKC’s @BazleyDarius arrives in the @NBClassics Jaden Vision Racer! #WeGotNow #NBAKicks

👟: https://t.co/YL2uM3aSBj https://t.co/2sYS3CCCA6",1611966475,"Twitter for iPhone",482,49,19923144,"NBA","NBA",32219046,1827,268920,"","Monday on NBA TV - Final: PHX 109, DAL 108",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/fishtrenado/status/1355332710001123331","fernando corona Fish","mexico d.f. ","Periodista deportivo independiente le voy a los pumas, soy runaholic y me gusta todo el mundo deportivo",NA,FALSE,1221,5000,68,689285,509873,1270178566,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/128757675/1577859350","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1344786429428125697/pwTB1cow_normal.jpg",NA,NA
"1071",384,1176247128454311936,1355331387654606848,1611971158,"Warriorglitter1","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/Warriorglitter1/status/1355331387654606848","Warriorglitter","Ciudad Autónoma de Buenos Aire","ccs boy in Fury city-
Musho Betis
🇻🇪🇦🇷🇮🇱",NA,FALSE,59,365,0,421,2024,1569274154,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1176247128454311936/1596763805",NA,"http://pbs.twimg.com/profile_images/1294087292731166720/Rtb8vDwc_normal.jpg",NA,NA
"1072",385,1147695573161500672,1355330300964872192,1611970899,"weew51549951","The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,593,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1042043028922425344"", ""5838072"")","c(""newbalancehoops"", ""newbalance"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354081384663572480,"The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y",1611673134,"Twitter Web App",2110,593,1042043028922425344,"newbalancehoops","New Balance Basketball",12551,15,594,"Boston, MA","WE GOT NOW.",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/weew51549951/status/1355330300964872192","yayaeyoo","Thailand","",NA,FALSE,8,173,0,3056,3811,1562466922,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1147695573161500672/1608739875",NA,"http://pbs.twimg.com/profile_images/1355454657095553036/PxwRnhPu_normal.jpg",NA,NA
"1073",386,1291365413603794944,1355330245553868800,1611970886,"wheetoey","The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,593,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1042043028922425344"", ""5838072"")","c(""newbalancehoops"", ""newbalance"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354081384663572480,"The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y",1611673134,"Twitter Web App",2110,593,1042043028922425344,"newbalancehoops","New Balance Basketball",12551,15,594,"Boston, MA","WE GOT NOW.",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/wheetoey/status/1355330245553868803","toeykcn","‡ 🚏🌷♡‧₊˚🐕","wheein like a meow💖",NA,FALSE,55,130,0,7599,332,1596720503,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1291365413603794944/1604660273",NA,"http://pbs.twimg.com/profile_images/1356119000632098817/PGFOVWoM_normal.jpg",NA,NA
"1074",387,1154887413103308800,1355329606165942272,1611970733,"JosephWilliamQ3","OKC’s @BazleyDarius arrives in the @NBClassics Jaden Vision Racer! #WeGotNow #NBAKicks

👟: https://t.co/YL2uM3aSBj https://t.co/2sYS3CCCA6","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,49,NA,NA,"c(""WeGotNow"", ""NBAKicks"")",NA,"bit.ly/2NFUbub","https://t.co/YL2uM3aSBj","https://bit.ly/2NFUbub",NA,NA,NA,NA,NA,NA,NA,NA,"c(""19923144"", ""3011471122"", ""385556623"")","c(""NBA"", ""BazleyDarius"", ""NBClassics"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355311746425098240,"OKC’s @BazleyDarius arrives in the @NBClassics Jaden Vision Racer! #WeGotNow #NBAKicks

👟: https://t.co/YL2uM3aSBj https://t.co/2sYS3CCCA6",1611966475,"Twitter for iPhone",482,49,19923144,"NBA","NBA",32219046,1827,268920,"","Monday on NBA TV - Final: PHX 109, DAL 108",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JosephWilliamQ3/status/1355329606165942277","Joseph William Quansah","Accra, Ghana","Im tall and handsome",NA,FALSE,273,1350,1,51426,69401,1564181590,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1154887413103308800/1592416916",NA,"http://pbs.twimg.com/profile_images/1273314352444162053/zI5_ryVJ_normal.jpg",NA,NA
"1075",388,1328097471256522752,1355329570413686784,1611970725,"elgatodelbarca","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for iPhone",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/elgatodelbarca/status/1355329570413686791","ً","Camp Nou","𝖁𝖎𝖘𝖈𝖆 𝖊𝖑 𝕭𝖆𝖗ç𝖆 𝖕𝖊𝖗 𝖘𝖊𝖒𝖕𝖗𝖊...                  @SportDirect8",NA,FALSE,627,850,2,8903,13527,1605478278,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1328097471256522754/1606640491",NA,"http://pbs.twimg.com/profile_images/1344888196841299975/KI_sGTVo_normal.jpg",NA,NA
"1076",389,861862618985672704,1355329152191086592,1611970625,"WM00DZ","The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y","Twitter for Android",140,NA,NA,NA,FALSE,TRUE,0,593,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""1042043028922425344"", ""5838072"")","c(""newbalancehoops"", ""newbalance"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354081384663572480,"The 550.

From ’89 with love. Available in select markets globally on February 1. @newbalance #WeGotNow https://t.co/De2P0TP93Y",1611673134,"Twitter Web App",2110,593,1042043028922425344,"newbalancehoops","New Balance Basketball",12551,15,594,"Boston, MA","WE GOT NOW.",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/WM00DZ/status/1355329152191086595","woodz.","","🦕: woodz_dnwm -​ doO_nct",NA,FALSE,156,1195,1,184049,1402,1494319035,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/861862618985672704/1605028290",NA,"http://pbs.twimg.com/profile_images/1349602573309759491/aZsMKgLh_normal.jpg",NA,NA
"1077",390,1241230805734756352,1355328577236045824,1611970488,"JesusCe06434671","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/JesusCe06434671/status/1355328577236045825","Jesus Cedeño","","Venezolano🤘",NA,FALSE,23,113,1,2049,118,1584767467,FALSE,NA,NA,NA,NA,NA,"http://pbs.twimg.com/profile_images/1344931609309569027/CS3nYJ9E_normal.jpg",NA,NA
"1078",391,322682998,1355327156042276864,1611970149,"DanielMarquez34","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for iPhone",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/DanielMarquez34/status/1355327156042276877","Daniel Marquez","","Tsu en Adm Tributaria,Carupanero -27-Mi pasion? Jugar al futbol, instagram: @Danielmqz93",NA,FALSE,219,378,0,5847,364,1308843580,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/322682998/1547252521","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1083881729742565378/VU4Sz-ZQ_normal.jpg",NA,NA
"1079",392,222339537,1355326087488794624,1611969894,"DavidCn90","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/DavidCn90/status/1355326087488794634","Jose David Campos N.","","Mi biografia? ... Aun la estoy escribiendo...",NA,FALSE,65,100,0,4540,104,1291347954,FALSE,NA,NA,NA,NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1905428315/IMG01265-20120120-2223_normal.jpg",NA,NA
"1080",393,3545789597,1355325393650274304,1611969729,"leoalvahd","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/leoalvahd/status/1355325393650274305","IG: @leoalvahd","Buenos Aires, Argentina","https://t.co/a3X3xQbGy9  #Architecture+#Design+#Photography #Arte #Art #Abstractart #OrgulloAbstracto 
#Ccs #VE #BsAs #LaPlata #Arg
#UCV #UNLP","https://t.co/VncUP7zECh",FALSE,902,5000,26,58958,56931,1441378902,FALSE,"https://t.co/VncUP7zECh","https://paypal.me/leoalvahd",NA,"https://pbs.twimg.com/profile_banners/3545789597/1441379457","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/870090681397719041/_alUpOuM_normal.jpg",NA,NA
"1081",394,109085133,1355323930521858048,1611969380,"ManuelAchaguas","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter Web App",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ManuelAchaguas/status/1355323930521858050","Manuel Hernández","Achaguas-Apure","Ingeniero Industrial (UNEG), PATRIOTA, CHAVISTA, Apureño, Mineros de Guayana, Centauros de Apure y Magallanero.",NA,FALSE,1441,2300,11,32334,889,1264633174,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/109085133/1364252916","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/683044040997224448/JVaduE3j_normal.jpg",NA,NA
"1082",395,298693891,1355323158975442944,1611969196,"honguex","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/honguex/status/1355323158975442949","Jorge","Venezuela","",NA,FALSE,89,1180,0,1873,814,1305401285,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/298693891/1590016365","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1263441661725683722/qm___DhB_normal.jpg",NA,NA
"1083",396,208834419,1355322243367268352,1611968978,"GenesisGuerrero","Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG","Twitter for Android",138,NA,NA,NA,FALSE,TRUE,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2785934683","NBFootball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355181302773854208,"Ten.

It's not just a number. It's the responsibility of making the magic happen.

The stage is set for Yeferson Soteldo. 

#NBFootball #WeGotNow @newbalance https://t.co/XL78CKIRaG",1611935375,"Twitter Media Studio",716,205,2785934683,"NBFootball","New Balance Football",310907,521,6442,"","Beware The Lion.
#NBFootball",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/GenesisGuerrero/status/1355322243367268356","G E N E S II S","Venezuela","","https://t.co/B5j17BNPmV",FALSE,541,295,1,16231,8209,1288228489,FALSE,"https://t.co/B5j17BNPmV","https://www.instagram.com/gnesisguerrero/",NA,"https://pbs.twimg.com/profile_banners/208834419/1523119458","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1348817967274975232/z8aaXt9R_normal.jpg",NA,NA
